2021-09-16 21:49:05,543 [INFO  IM] - <FileHandler.cpp>|<224>|<HandleFileHasOfflineRes>,HandleFileHasOfflineRes, req_id=1, file_cnt=0 
2021-09-16 21:49:18,255 [INFO  IM] - <MsgConn.cpp>|<221>|<OnClose>,Warning: peer closed. 
2021-09-16 21:49:18,255 [INFO  IM] - <MsgConn.cpp>|<177>|<Close>,Close client, handle=14, user_id=1 
2021-09-16 21:49:18,255 [INFO  IM] - <RouteServConn.cpp>|<286>|<_HandleStatusNotify>,HandleFriendStatusNotify, user_id=1, status=2 
2021-09-16 22:01:43,754 [INFO  IM] - <MsgConn.cpp>|<272>|<HandlePdu>,HandlePdu cmd:0x0103

2021-09-16 22:01:43,754 [INFO  IM] - <MsgConn.cpp>|<451>|<_HandleLoginRequest>,HandleLoginReq, user_name=?????????, status=1, client_type=1, client=win_10086, 
2021-09-16 22:01:43,755 [INFO  IM] - <MsgConn.cpp>|<240>|<OnTimer>,client timeout, handle=14, uid=0 
2021-09-16 22:01:43,755 [INFO  IM] - <MsgConn.cpp>|<177>|<Close>,Close client, handle=14, user_id=0 
2021-09-16 22:01:43,755 [INFO  IM] - <MsgConn.cpp>|<62>|<msg_conn_timer_callback>,up_msg_cnt=0, up_msg_miss_cnt=0, down_msg_cnt=0, down_msg_miss_cnt=0 
2021-09-16 22:01:43,755 [INFO  IM] - <FileServConn.cpp>|<168>|<OnTimer>,conn to file server timeout 
2021-09-16 22:01:43,755 [INFO  IM] - <DBServConn.cpp>|<192>|<OnTimer>,conn to db server timeout
2021-09-16 22:01:43,755 [INFO  IM] - <DBServConn.cpp>|<192>|<OnTimer>,conn to db server timeout
2021-09-16 22:01:43,755 [INFO  IM] - <DBServConn.cpp>|<192>|<OnTimer>,conn to db server timeout
2021-09-16 22:01:43,755 [INFO  IM] - <DBServConn.cpp>|<192>|<OnTimer>,conn to db server timeout
2021-09-16 22:01:43,755 [INFO  IM] - <LoginServConn.cpp>|<168>|<OnTimer>,conn to login server timeout 
2021-09-16 22:01:43,755 [INFO  IM] - <RouteServConn.cpp>|<213>|<OnTimer>,conn to route server timeout 
2021-09-16 22:01:43,956 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-16 22:01:43,968 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-16 22:01:43,968 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-16 22:01:43,968 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-16 22:01:43,969 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-16 22:01:43,969 [INFO  IM] - <LoginServConn.cpp>|<102>|<Connect>,Connecting to LoginServer 127.0.0.1:8100 
2021-09-16 22:01:43,969 [INFO  IM] - <RouteServConn.cpp>|<139>|<Connect>,Connecting to RouteServer 127.0.0.1:8200 
2021-09-16 22:01:43,969 [INFO  IM] - <FileServConn.cpp>|<137>|<OnConfirm>,connect to file server success 
2021-09-16 22:01:43,970 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-16 22:01:43,970 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-16 22:01:43,970 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-16 22:01:43,970 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-16 22:01:43,970 [INFO  IM] - <LoginServConn.cpp>|<125>|<OnConfirm>,connect to login server success 
2021-09-16 22:01:43,970 [INFO  IM] - <RouteServConn.cpp>|<168>|<OnConfirm>,connect to route server success 
2021-09-16 22:01:43,970 [INFO  IM] - <FileServConn.cpp>|<282>|<_HandleFileServerIPRsp>,_HandleFileServerIPRsp -> 192.168.206.131 : 8600 
2021-09-28 19:00:17,938 [INFO  IM] - <msg_server.cpp>|<50>|<main>,MsgServer max files can open: 1024 
2021-09-28 19:00:17,939 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:00:17,939 [INFO  IM] - <DBServConn.cpp>|<69>|<init_db_serv_conn>,DB server connection index for login business: [0, 2), for other business: [2, 4) 
2021-09-28 19:00:17,939 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:00:17,939 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:00:17,939 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:00:17,939 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:00:18,001 [INFO  IM] - <RouteServConn.cpp>|<139>|<Connect>,Connecting to RouteServer 127.0.0.1:8200 
2021-09-28 19:00:18,001 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:00:18,001 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:00:18,001 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:00:18,001 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:00:18,001 [INFO  IM] - <RouteServConn.cpp>|<168>|<OnConfirm>,connect to route server success 
2021-09-28 19:00:21,018 [INFO  IM] - <FileServConn.cpp>|<152>|<OnClose>,onclose from file server handle=8 
2021-09-28 19:00:24,960 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:00:40,992 [INFO  IM] - <msg_server.cpp>|<50>|<main>,MsgServer max files can open: 1024 
2021-09-28 19:00:40,993 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:00:40,993 [INFO  IM] - <DBServConn.cpp>|<69>|<init_db_serv_conn>,DB server connection index for login business: [0, 2), for other business: [2, 4) 
2021-09-28 19:00:40,993 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:00:40,993 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:00:40,993 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:00:40,993 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:00:40,997 [INFO  IM] - <RouteServConn.cpp>|<139>|<Connect>,Connecting to RouteServer 127.0.0.1:8200 
2021-09-28 19:00:40,997 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:00:40,997 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:00:40,997 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:00:40,997 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:00:40,997 [INFO  IM] - <RouteServConn.cpp>|<168>|<OnConfirm>,connect to route server success 
2021-09-28 19:02:44,786 [INFO  IM] - <msg_server.cpp>|<50>|<main>,MsgServer max files can open: 1024 
2021-09-28 19:02:44,786 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:02:44,786 [INFO  IM] - <DBServConn.cpp>|<69>|<init_db_serv_conn>,DB server connection index for login business: [0, 2), for other business: [2, 4) 
2021-09-28 19:02:44,786 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:02:44,786 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:02:44,786 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:02:44,786 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:02:44,790 [INFO  IM] - <RouteServConn.cpp>|<139>|<Connect>,Connecting to RouteServer 127.0.0.1:8200 
2021-09-28 19:02:44,790 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:02:44,790 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:02:44,790 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:02:44,790 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:02:44,790 [INFO  IM] - <RouteServConn.cpp>|<168>|<OnConfirm>,connect to route server success 
2021-09-28 19:02:59,189 [INFO  IM] - <msg_server.cpp>|<50>|<main>,MsgServer max files can open: 1024 
2021-09-28 19:02:59,189 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:02:59,189 [INFO  IM] - <DBServConn.cpp>|<69>|<init_db_serv_conn>,DB server connection index for login business: [0, 2), for other business: [2, 4) 
2021-09-28 19:02:59,189 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:02:59,190 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:02:59,190 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:02:59,190 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:02:59,193 [INFO  IM] - <RouteServConn.cpp>|<139>|<Connect>,Connecting to RouteServer 127.0.0.1:8200 
2021-09-28 19:02:59,204 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:02:59,204 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:02:59,204 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:02:59,204 [INFO  IM] - <DBServConn.cpp>|<169>|<OnConfirm>,connect to db server success
2021-09-28 19:02:59,204 [INFO  IM] - <RouteServConn.cpp>|<168>|<OnConfirm>,connect to route server success 
2021-09-28 19:07:21,570 [INFO  IM] - <msg_server.cpp>|<50>|<main>,MsgServer max files can open: 1024 
2021-09-28 19:07:21,570 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:07:21,570 [INFO  IM] - <DBServConn.cpp>|<69>|<init_db_serv_conn>,DB server connection index for login business: [0, 2), for other business: [2, 4) 
2021-09-28 19:07:21,570 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:07:21,570 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:07:21,570 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:07:21,570 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:09:30,942 [INFO  IM] - <msg_server.cpp>|<50>|<main>,MsgServer max files can open: 1024 
2021-09-28 19:09:30,942 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:09:30,942 [INFO  IM] - <DBServConn.cpp>|<69>|<init_db_serv_conn>,DB server connection index for login business: [0, 2), for other business: [2, 4) 
2021-09-28 19:09:30,942 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:09:30,942 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:09:30,942 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:09:30,942 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:18:39,795 [INFO  IM] - <msg_server.cpp>|<50>|<main>,MsgServer max files can open: 1024 
2021-09-28 19:18:39,795 [INFO  IM] - <FileServConn.cpp>|<112>|<Connect>,Connecting to FileServer 192.168.206.131:8601 
2021-09-28 19:18:39,795 [INFO  IM] - <DBServConn.cpp>|<69>|<init_db_serv_conn>,DB server connection index for login business: [0, 2), for other business: [2, 4) 
2021-09-28 19:18:39,795 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
2021-09-28 19:18:39,795 [INFO  IM] - <DBServConn.cpp>|<144>|<Connect>,Connecting to DB Storage Server 127.0.0.1:10600 
